data_id,station_code,timestamp,utc_offset,logger_serial,wtmp,wtmp_flag
107.0,01FW015,2020-07-09 03:30:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-09 03:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 04:00:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 04:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 04:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 04:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 05:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 05:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 05:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 05:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 06:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 06:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 06:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 06:45:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-09 07:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 07:15:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 07:30:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-09 07:45:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-09 08:00:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-09 08:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 08:30:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 08:45:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 09:00:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 09:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 09:30:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-09 09:45:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-09 10:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 10:15:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-09 10:30:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 10:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 11:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 11:15:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 11:30:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 11:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 12:00:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-09 12:15:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 12:30:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-09 12:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 13:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 13:15:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-09 13:30:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 13:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 14:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 14:15:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 14:30:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 14:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 15:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-09 15:15:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-09 15:30:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-09 15:45:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-09 16:00:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-09 16:15:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-09 16:30:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-09 16:45:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-09 17:00:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-09 17:15:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-09 17:30:00,0.0,20818287,16.13,P
107.0,01FW015,2020-07-09 17:45:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-09 18:00:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 18:15:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 18:30:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-09 18:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-09 19:00:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-09 19:15:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-09 19:30:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-09 19:45:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-09 20:00:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-09 20:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-09 20:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-09 20:45:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-09 21:00:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-09 21:15:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 21:30:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 21:45:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 22:00:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-09 22:15:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-09 22:30:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-09 22:45:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 23:00:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-09 23:15:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 23:30:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-09 23:45:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-10 00:00:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-10 00:15:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-10 00:30:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-10 00:45:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-10 01:00:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-10 01:15:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-10 01:30:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-10 01:45:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-10 02:00:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-10 02:15:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-10 02:30:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-10 02:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-10 03:00:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-10 03:15:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-10 03:30:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-10 03:45:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-10 04:00:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-10 04:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-10 04:30:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-10 04:45:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 05:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 05:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 05:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 05:45:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-10 06:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 06:15:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 06:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 06:45:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-10 07:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 07:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 07:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 07:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 08:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 08:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 08:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 08:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 09:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 09:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 09:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 09:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 10:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 10:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 10:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 10:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 11:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 11:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 11:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 11:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 12:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 12:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 12:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 12:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 13:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 13:15:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 13:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 13:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 14:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 14:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 14:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 14:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 15:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 15:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 15:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-10 15:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 16:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 16:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 16:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 16:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 17:00:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 17:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 17:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 17:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 18:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-10 18:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 18:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 18:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 19:00:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 19:15:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 19:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 19:45:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 20:00:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 20:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 20:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 20:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-10 21:00:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-10 21:15:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 21:30:00,0.0,20818287,16.69,P
107.0,01FW015,2020-07-10 21:45:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-10 22:00:00,0.0,20818287,16.73,P
107.0,01FW015,2020-07-10 22:15:00,0.0,20818287,16.73,P
107.0,01FW015,2020-07-10 22:30:00,0.0,20818287,16.69,P
107.0,01FW015,2020-07-10 22:45:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-10 23:00:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-10 23:15:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 23:30:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-10 23:45:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-11 00:00:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-11 00:15:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 00:30:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 00:45:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 01:00:00,0.0,20818287,16.64,P
107.0,01FW015,2020-07-11 01:15:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 01:30:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 01:45:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 02:00:00,0.0,20818287,16.6,P
107.0,01FW015,2020-07-11 02:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-11 02:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-11 02:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-11 03:00:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-11 03:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-11 03:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-11 03:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-11 04:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-11 04:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-11 04:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-11 04:45:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-11 05:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-11 05:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-11 05:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-11 05:45:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-11 06:00:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-11 06:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-11 06:30:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-11 06:45:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-11 07:00:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-11 07:15:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 07:30:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-11 07:45:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 08:00:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 08:15:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 08:30:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 08:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 09:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 09:15:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 09:30:00,0.0,20818287,16.34,P
107.0,01FW015,2020-07-11 09:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 10:00:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 10:15:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-11 10:30:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-11 10:45:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-11 11:00:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-11 11:15:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-11 11:30:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-11 11:45:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-11 12:00:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-11 12:15:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-11 12:30:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-11 12:45:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-11 13:00:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-11 13:15:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-11 13:30:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-11 13:45:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-11 14:00:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-11 14:15:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-11 14:30:00,0.0,20818287,16.04,P
107.0,01FW015,2020-07-11 14:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 15:00:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-11 15:15:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-11 15:30:00,0.0,20818287,16.0,P
107.0,01FW015,2020-07-11 15:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 16:00:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 16:15:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 16:30:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 16:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 17:00:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 17:15:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-11 17:30:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 17:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 18:00:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 18:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 18:30:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 18:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 19:00:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 19:15:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 19:30:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 19:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 20:00:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 20:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 20:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-11 20:45:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 21:00:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 21:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 21:30:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 21:45:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 22:00:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-11 22:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 22:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-11 22:45:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 23:00:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-11 23:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-11 23:30:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-11 23:45:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 00:00:00,0.0,20818287,15.96,P
107.0,01FW015,2020-07-12 00:15:00,0.0,20818287,15.91,P
107.0,01FW015,2020-07-12 00:30:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 00:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 01:00:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 01:15:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 01:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 01:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 02:00:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 02:15:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 02:30:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 02:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 03:00:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 03:15:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 03:30:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 03:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 04:00:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 04:15:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 04:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 04:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 05:00:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 05:15:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 05:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 05:45:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 06:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 06:15:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 06:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 06:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 07:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 07:15:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 07:30:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 07:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 08:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 08:15:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 08:30:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 08:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 09:00:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 09:15:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 09:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 09:45:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 10:00:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 10:15:00,0.0,20818287,15.66,P
107.0,01FW015,2020-07-12 10:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 10:45:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 11:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 11:15:00,0.0,20818287,15.66,P
107.0,01FW015,2020-07-12 11:30:00,0.0,20818287,15.66,P
107.0,01FW015,2020-07-12 11:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 12:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 12:15:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 12:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 12:45:00,0.0,20818287,15.66,P
107.0,01FW015,2020-07-12 13:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 13:15:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 13:30:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 13:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 14:00:00,0.0,20818287,15.7,P
107.0,01FW015,2020-07-12 14:15:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 14:30:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 14:45:00,0.0,20818287,15.74,P
107.0,01FW015,2020-07-12 15:00:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 15:15:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 15:30:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 15:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 16:00:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 16:15:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 16:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 16:45:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 17:00:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 17:15:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 17:30:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 17:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 18:00:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 18:15:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 18:30:00,0.0,20818287,15.87,P
107.0,01FW015,2020-07-12 18:45:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 19:00:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 19:15:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 19:30:00,0.0,20818287,15.83,P
107.0,01FW015,2020-07-12 19:45:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 20:00:00,0.0,20818287,15.78,P
107.0,01FW015,2020-07-12 20:15:00,0.0,20818287,15.78,P
